zpid,garageSpaces,parkingSpaces,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures
29473153,0,0,0,2,0,0,0,0,0,0
29460152,2,2,0,6,2,1,0,0,0,0
29382652,0,0,0,3,0,0,0,0,0,0
83813150,2,2,0,2,4,0,0,0,0,0
29460148,0,0,0,4,1,0,0,0,0,0
29382646,2,2,0,3,2,4,2,0,0,0
251033643,1,1,0,3,2,0,0,0,0,0
29459639,0,0,0,0,2,0,0,0,0,0
29473137,2,2,0,7,4,0,0,0,0,0
29459635,2,2,0,2,2,0,0,0,0,0
29460133,0,0,0,6,3,0,0,0,0,0
29382631,2,2,0,2,2,0,0,0,0,0
29459630,0,0,0,7,3,0,0,0,0,0
114405626,1,1,0,3,2,1,1,0,1,0
29382626,2,2,0,5,2,2,0,0,1,0
29460995,2,2,0,5,2,0,0,0,0,0
124720124,2,2,0,4,2,0,1,0,0,0
29460624,0,0,0,5,0,0,0,0,0,0
29461122,0,0,0,2,1,3,0,0,1,0
2094532621,2,2,0,5,2,1,1,0,0,0
29473121,4,4,0,5,2,3,2,0,0,0
29473119,2,2,0,3,3,2,1,0,1,0
29473118,0,0,0,7,2,3,1,0,1,0
29460118,2,2,0,4,2,3,3,0,0,0
121657617,0,0,0,5,0,0,0,0,0,0
29471934,0,0,0,2,1,2,0,0,0,0
241934432,0,0,0,3,0,1,1,0,0,0
29473115,0,0,0,4,1,2,0,0,1,0
29461114,0,0,0,2,1,0,0,0,0,0
29459611,0,0,0,4,2,0,1,0,0,0
29459111,0,0,0,1,0,0,0,0,0,0
29382610,0,0,0,6,0,1,0,0,0,0
29381812,2,2,0,4,3,1,1,0,0,0
29459002,2,2,0,1,2,1,0,0,0,0
29460107,2,2,8,4,3,4,2,0,0,0
29460106,2,2,0,6,2,0,0,0,0,0
29459105,2,2,0,0,2,0,0,0,0,0
29459603,3,3,0,5,2,1,2,0,0,0
29459102,0,0,0,4,1,0,0,0,0,0
145656601,1,1,0,3,2,2,0,0,0,0
29459097,2,2,0,8,2,0,0,0,0,0
2088149596,0,0,0,3,1,0,0,0,0,0
29460096,4,4,0,3,3,0,0,0,0,0
29460095,0,0,0,0,1,0,0,0,0,0
29459094,0,0,0,5,1,0,0,0,0,0
29459592,2,2,0,8,4,0,0,0,0,0
29459091,2,2,0,4,1,0,0,0,0,0
29460929,4,4,0,4,3,2,2,0,0,0
145656089,1,1,0,6,2,0,0,0,0,0
29459088,1,1,0,3,3,0,0,0,0,0
62604584,1,1,0,4,2,0,0,0,1,0
29460581,0,0,0,4,2,1,1,0,0,0
29471928,0,0,0,4,0,0,0,0,0,0
29382579,3,3,0,7,2,0,0,0,0,0
29459076,1,1,0,3,2,3,1,0,1,0
29459574,2,2,0,3,3,0,0,0,0,0
29459074,0,0,0,2,2,0,0,0,0,0
29461073,2,2,0,6,2,1,0,0,0,0
29460927,0,0,0,4,1,0,0,0,0,0
29322703,2,2,0,5,2,1,2,0,0,0
29458924,1,1,0,3,2,4,1,0,1,0
29460563,0,0,0,4,1,3,0,0,0,0
29459563,2,2,0,7,2,0,0,0,0,0
29459063,0,0,0,2,1,0,0,0,0,0
29459060,1,1,0,2,3,0,0,0,0,0
2077125559,0,0,0,4,0,0,0,0,0,0
29459059,1,1,0,4,2,0,0,0,0,0
29381559,0,0,0,0,0,0,0,0,0,0
29381558,0,0,0,2,2,0,0,0,0,0
29382557,2,2,0,4,3,0,0,0,0,0
120898923,2,2,0,4,3,0,0,0,0,0
29474555,1,1,0,1,2,2,1,0,0,0
29460053,1,1,0,2,1,2,1,0,1,0
29460052,1,1,0,7,3,0,0,0,0,0
29461051,2,2,0,3,2,3,1,0,1,0
29461050,4,4,0,8,4,0,0,0,0,0
241938408,2,2,0,2,1,3,0,0,0,0
145654545,1,1,0,5,2,2,1,0,1,0
29461545,0,0,0,8,2,0,0,0,2,0
29459544,2,2,0,3,3,1,0,0,0,0
29459543,2,2,0,3,3,1,0,0,0,0
124843418,1,1,0,7,2,1,1,0,1,0
2080286541,1,1,0,3,2,2,2,0,0,0
70355918,0,0,0,4,1,0,0,0,0,0
29460540,0,0,0,5,2,0,0,0,0,0
29459535,2,2,0,4,2,1,0,0,0,0
29459534,2,2,0,1,2,0,0,0,0,0
145657492,2,2,0,5,3,0,0,0,0,0
29382914,0,0,0,6,0,0,0,0,0,0
29382530,0,0,0,1,0,0,0,0,0,0
29459028,1,1,0,7,4,0,0,0,0,0
29382528,0,0,0,6,0,0,0,0,0,0
29459412,0,0,0,2,2,0,0,0,0,0
29460406,0,0,0,0,1,0,0,0,0,0
29474525,2,2,0,1,1,0,0,0,0,0
29472024,3,3,0,5,3,2,1,0,1,0
29461024,0,0,0,8,2,2,4,0,1,0
145652023,2,2,0,6,2,0,0,0,0,0
144334022,4,4,0,3,2,0,0,0,0,0
29460498,0,0,0,3,1,0,0,0,1,0
29382522,3,3,0,4,3,1,0,0,0,0
29382519,0,0,0,2,1,0,0,0,0,0
29460518,2,2,0,3,3,0,0,0,0,0
29459401,2,2,0,3,2,3,0,0,0,0
29382514,2,2,0,0,4,0,0,0,0,0
29459513,4,4,0,6,2,2,0,0,0,0
29460897,0,0,0,2,1,0,0,0,0,0
29460395,0,0,0,3,1,2,2,0,0,0
29381511,0,0,0,0,1,2,1,0,0,0
29461509,2,2,0,5,2,0,0,0,0,0
29459509,1,1,0,2,3,2,0,0,0,0
29382895,0,0,0,2,1,0,0,0,0,0
80106006,2,2,0,5,3,1,2,0,1,0
29459006,0,0,0,2,2,1,0,0,2,0
29460393,0,0,0,4,1,0,0,0,0,0
29459505,0,0,0,3,3,0,0,0,1,0
29460891,2,2,0,4,3,1,0,0,2,0
29384002,0,0,0,7,2,0,0,0,0,0
29382502,0,0,0,3,0,1,0,0,0,0
29384001,0,0,0,2,1,0,0,0,0,0
29394427,2,2,0,6,2,2,3,0,0,0
29394425,0,0,0,2,1,2,1,0,0,0
29394421,2,2,0,4,2,0,0,0,0,0
29390998,1,1,0,3,2,0,0,0,0,0
29390912,0,0,0,2,0,2,0,0,1,0
29394400,0,0,0,1,1,0,0,0,0,0
29396494,2,2,0,4,2,1,0,0,0,0
29396397,0,0,0,2,1,0,0,0,0,0
29394889,1,1,0,4,2,0,0,0,0,0
29396379,0,0,0,3,1,0,0,0,0,0
29394874,0,0,0,1,0,0,0,0,0,0
29396371,1,1,0,2,2,0,0,0,0,0
29394869,0,0,0,4,2,1,1,0,0,0
29394366,0,0,0,7,1,1,1,0,1,0
29394360,0,0,0,2,1,1,0,0,2,0
29394357,0,0,0,2,0,1,0,0,0,0
29391983,2,2,0,0,2,0,0,0,0,0
241931841,0,0,0,1,1,0,0,0,0,0
29390994,3,3,0,7,3,0,0,0,0,0
29396320,0,0,0,4,0,1,2,0,1,0
29394811,0,0,0,2,0,0,0,0,1,0
29394809,1,1,0,4,2,0,0,0,0,0
29396306,2,2,0,5,3,0,0,0,0,0
29396294,3,3,0,6,2,3,0,0,1,0
29394794,0,0,0,5,1,0,0,0,0,0
29396289,1,1,0,0,3,0,0,0,0,0
29394770,2,2,0,4,2,3,0,0,0,0
29394768,1,1,0,2,3,0,0,0,0,0
29396265,0,0,0,5,1,3,1,0,1,0
29396264,1,1,0,2,2,0,0,0,0,0
29394756,1,1,0,4,2,2,0,0,1,0
29396249,0,0,0,3,1,0,0,0,0,0
29396246,2,2,0,4,2,1,0,0,0,0
2081335244,1,1,0,5,2,1,1,0,0,0
2078529231,2,2,0,4,2,2,1,0,0,0
29394473,1,1,0,0,3,0,0,0,0,0
29396226,0,0,0,0,2,2,1,0,0,0
29389715,4,4,0,5,2,0,0,0,0,0
29394708,0,0,0,7,2,3,2,0,2,0
2082654704,1,1,0,5,2,1,1,0,1,0
29393204,4,4,0,4,2,1,1,0,0,0
29389702,0,0,0,8,1,2,0,0,0,0
29393195,0,0,0,2,1,1,3,0,1,0
29392195,0,0,0,0,0,0,0,0,0,0
29392192,0,0,0,1,2,0,2,0,0,0
29396189,0,0,0,4,0,2,0,0,0,0
29394670,0,0,0,3,2,0,0,0,0,0
29394668,1,1,0,3,3,0,0,0,0,0
29393146,0,0,0,2,2,0,0,0,0,0
29392141,0,0,0,3,2,1,1,0,0,0
29394640,1,1,0,2,2,0,0,0,0,0
29393131,2,2,0,5,3,3,0,0,0,0
83126626,1,1,0,2,3,0,0,0,0,0
29394619,2,2,0,8,2,0,0,0,0,0
29394616,2,2,0,4,2,0,0,0,0,0
29393111,0,0,0,1,1,0,0,0,1,0
29392110,0,0,0,2,1,0,0,0,0,0
29392106,1,1,1,4,3,1,1,0,0,0
29394596,0,0,0,2,0,0,0,0,0,0
70353585,2,2,0,6,2,0,0,0,0,0
305430643,1,1,1,4,3,2,0,0,0,0
29392074,1,1,0,0,2,0,0,0,0,0
145652456,0,0,0,3,1,0,1,0,1,0
29396571,2,2,0,3,2,2,2,0,1,0
124837955,0,0,0,0,0,0,0,0,0,0
29389562,1,1,0,0,2,0,0,0,0,0
29394557,0,0,0,2,1,0,0,0,0,0
29393053,0,0,0,6,1,2,1,0,0,0
29394445,0,0,0,3,1,2,1,0,0,0
2086124048,0,0,0,1,0,0,0,0,0,0
29394532,0,0,0,5,2,0,0,0,0,0
29396523,1,1,0,5,2,0,0,0,0,0
29393017,0,0,0,4,1,0,0,0,0,0
29392011,0,0,0,3,0,1,1,0,0,0
29392000,0,0,0,4,0,0,0,0,0,0
29392437,1,1,0,2,3,3,1,0,0,0
80095932,2,2,0,3,2,2,1,0,1,0
29394928,2,2,0,0,3,0,0,0,0,0
29389925,0,0,0,4,1,0,0,0,0,0
80107923,2,2,0,4,3,0,0,0,0,0
110539421,0,0,0,4,1,0,0,0,0,0
29389920,1,1,0,4,2,1,2,0,0,0
29389918,0,0,0,3,2,0,0,0,0,0
29394906,1,1,0,2,3,3,1,0,0,0
80100901,0,0,0,4,1,0,0,0,2,0
80101391,0,0,0,6,1,2,0,0,2,0
29392391,2,2,0,2,2,0,0,0,0,0
29392390,5,5,0,4,2,1,1,0,0,0
83125389,2,2,0,3,2,2,3,0,1,0
2082001877,2,2,0,4,2,1,1,0,0,0
83125375,2,2,0,4,2,0,0,0,0,0
251029362,0,0,0,7,1,2,2,0,1,0
29392359,1,1,0,3,3,0,0,0,0,0
2097074353,0,0,0,5,1,0,0,0,0,0
241934833,0,0,0,3,1,1,1,0,0,0
124875819,0,0,0,4,1,0,0,0,0,0
83125319,2,2,0,6,2,1,1,0,2,0
70326486,0,0,0,3,0,0,0,0,0,0
80086816,2,2,1,8,2,3,2,0,1,0
125807815,0,0,0,1,1,2,0,0,3,0
29392277,2,2,0,7,3,0,0,0,0,0
83125308,0,0,0,2,1,1,0,0,0,0
29392306,1,1,0,6,3,2,1,0,0,0
83125305,2,2,0,4,2,0,0,0,0,0
29392301,3,3,0,8,2,0,0,0,0,0
125917800,2,2,0,3,3,0,0,0,0,0
83820297,1,1,0,5,2,2,0,0,0,0
83125297,2,2,0,3,2,0,0,0,0,0
2080443792,2,2,0,4,2,3,1,0,1,0
29392286,0,0,0,6,0,0,0,0,0,0
241934782,1,1,0,2,2,0,1,0,0,0
124892281,0,0,0,4,1,0,0,0,0,0
29392280,0,0,0,1,2,2,0,0,0,0
144249276,2,2,0,7,2,2,2,0,0,0
83125275,0,0,0,4,1,0,0,0,1,0
29392268,4,4,0,0,3,3,0,0,0,0
80088763,0,0,0,3,1,0,0,0,0,0
29393259,0,0,0,2,2,2,0,0,1,0
125116251,2,2,0,3,3,1,0,0,1,0
29392244,0,0,0,7,1,3,1,0,1,0
29392240,0,0,0,2,1,0,0,0,0,0
29392239,2,2,0,0,2,0,0,0,0,0
125105733,2,2,0,3,2,0,0,0,0,0
29392224,0,0,0,0,2,0,0,0,0,0
29392486,1,1,0,6,3,1,2,0,0,0
29390192,0,0,0,0,0,0,0,0,0,0
125901185,2,2,0,2,3,0,0,0,0,0
125915181,0,0,0,3,3,0,0,0,0,0
29394960,0,0,0,5,1,0,0,0,0,0
80104169,2,2,0,7,2,0,0,0,0,0
80103661,0,0,0,3,1,0,0,0,0,0
29392459,0,0,0,2,0,0,0,0,1,0
80108648,0,0,0,3,2,0,0,0,0,0
125459458,2,2,0,3,2,1,0,0,0,0
80103641,2,2,0,3,3,3,2,0,1,0
144970137,0,0,0,5,1,0,0,0,0,0
2082001619,1,1,0,3,1,2,1,0,0,0
125808101,2,2,0,6,2,2,1,0,1,0
29391093,1,1,0,4,2,3,1,1,0,0
125807590,2,2,0,4,2,2,3,0,0,0
29390090,1,1,0,4,2,1,1,0,0,0
29396580,2,2,0,4,2,0,0,0,0,0
83125570,2,2,0,4,2,0,0,0,0,0
80101070,0,0,0,3,1,0,0,0,0,0
80099569,0,0,0,4,1,0,0,0,0,0
29392442,1,1,0,0,2,0,0,0,0,0
29396564,0,0,0,0,1,0,0,0,0,0
29390060,0,0,0,3,0,0,0,0,0,0
29391046,0,0,0,0,0,0,0,0,0,0
80094542,0,0,0,4,1,0,0,0,0,0
29396541,2,2,0,4,3,1,1,0,1,0
29391035,1,1,0,0,2,0,0,0,0,0
121656524,0,0,0,3,1,0,0,0,0,0
125808512,0,0,0,4,2,2,3,0,1,0
29394940,4,4,0,6,2,0,0,0,0,0
2083080891,0,0,0,4,0,1,1,0,0,0
29385387,1,1,0,4,2,0,0,0,0,0
29388380,0,0,0,0,0,0,0,0,0,0
29388367,0,0,0,0,1,0,0,0,0,0
29388363,2,2,0,6,2,4,4,0,0,0
124840362,2,2,0,1,1,2,0,0,0,0
29386850,0,0,0,3,0,0,0,0,0,0
64864346,2,2,0,2,2,0,0,0,0,0
121654844,2,2,0,3,3,0,1,0,0,0
2078014338,2,2,0,0,2,0,0,0,0,0
29386837,1,1,0,3,3,0,0,0,0,0
2079572332,0,0,0,1,0,0,0,0,0,0
29386831,0,0,0,1,2,2,1,0,0,0
29388451,0,0,0,3,2,1,0,0,0,0
29385321,0,0,0,1,0,1,0,0,0,0
241931819,0,0,0,0,0,0,0,0,0,0
29386316,1,1,0,0,2,0,0,0,0,0
29387811,0,0,0,2,1,0,0,0,0,0
29386310,0,0,0,1,1,0,0,0,0,0
251029306,1,1,0,5,2,1,3,0,1,0
119623806,0,0,0,4,1,0,0,0,0,0
29387788,0,0,0,6,2,0,0,0,0,0
2077902783,1,1,0,4,1,2,3,0,0,0
29386280,2,2,0,8,2,0,0,0,0,0
29389772,0,0,0,6,1,3,1,0,0,0
29387770,3,3,0,2,3,0,0,0,0,0
29386269,1,1,0,4,2,0,0,0,0,0
29388435,0,0,0,2,1,0,0,0,0,0
144234258,0,0,0,4,0,1,0,0,0,0
125917752,5,5,0,6,4,0,0,0,0,0
29389745,0,0,0,0,1,0,0,0,0,0
29386241,0,0,0,0,1,0,0,0,0,0
29387737,0,0,0,3,0,0,0,0,0,0
29387735,0,0,0,0,0,0,0,0,0,0
29387727,1,1,0,4,4,0,0,0,0,0
29386222,2,2,0,4,3,1,0,0,0,0
29387721,2,2,0,3,2,0,0,0,0,0
29386217,0,0,0,4,0,0,0,0,0,0
29387710,1,1,0,0,2,0,0,0,0,0
29389698,0,0,0,0,0,0,0,0,0,0
29386191,0,0,0,3,2,0,0,0,0,0
29387686,6,6,0,4,2,0,0,0,0,0
29387684,2,2,0,0,1,0,0,0,0,0
251029681,0,0,0,7,1,0,1,0,0,0
29386174,0,0,0,1,0,0,0,0,0,0
29389671,0,0,0,0,1,0,0,0,0,0
124843670,0,0,0,4,0,0,0,0,0,0
124841168,4,4,0,1,3,0,0,0,0,0
29386159,1,1,0,3,3,0,0,0,0,0
89547655,1,1,0,7,2,1,2,0,0,0
124844651,1,1,0,1,3,2,0,0,0,0
121658636,0,0,0,3,1,2,0,0,0,0
29386134,0,0,0,2,2,2,1,0,1,0
29389623,2,2,0,0,3,0,0,0,0,0
241934621,2,2,0,7,2,2,1,0,0,0
29389619,2,2,4,6,2,6,2,0,0,0
29389617,0,0,0,3,0,0,0,0,0,0
241934614,2,2,0,3,2,0,0,0,0,0
29389614,1,1,0,3,2,0,0,0,0,0
2093033613,2,2,0,0,2,0,1,0,0,0
124836610,1,1,0,4,3,0,0,0,0,0
124844098,0,0,0,4,1,0,0,0,0,0
29388426,3,3,0,7,2,0,0,0,0,0
29387813,1,1,0,0,2,0,0,0,0,0
29386092,1,1,0,3,2,3,1,0,0,0
305429480,1,1,0,5,2,1,0,0,1,0
29389585,0,0,0,1,0,0,0,0,0,0
29388585,2,2,0,4,2,2,2,0,0,0
121656895,0,0,0,6,1,0,0,0,0,0
241934573,3,3,0,7,3,0,1,0,0,0
29386070,3,3,0,6,2,2,0,0,0,0
29388561,0,0,0,3,1,0,0,0,0,0
29388556,0,0,0,0,0,0,0,0,0,0
63835554,0,0,0,0,0,0,0,0,0,0
251029228,0,0,0,3,0,0,0,0,0,0
29388541,1,1,0,6,3,0,0,0,0,0
29388540,0,0,0,3,1,0,0,0,0,0
29389534,0,0,0,2,0,0,2,0,0,0
89549030,0,0,0,4,0,1,0,0,0,0
29386026,2,2,0,3,2,2,1,0,0,0
29388519,0,0,0,2,1,3,2,0,0,0
64702018,1,1,0,7,2,2,2,0,1,0
29388454,2,2,0,0,2,0,0,0,0,0
29389518,0,0,0,2,0,3,0,0,0,0
29386009,2,2,0,1,2,1,1,0,0,0
2125354507,0,0,0,7,2,0,0,0,0,0
29388505,0,0,1,1,1,0,0,0,0,0
29386005,2,2,0,2,2,0,0,0,0,0
29386004,2,2,0,8,4,0,0,0,0,0
125742942,0,0,0,0,0,0,0,0,0,0
29386938,0,0,0,3,0,0,0,0,0,0
29389937,0,0,0,6,1,0,0,0,0,0
29386861,2,2,0,5,5,0,0,0,0,0
29386433,0,0,0,0,0,0,0,0,0,0
29386928,0,0,0,2,0,1,0,0,0,0
29389927,0,0,0,8,2,0,0,0,0,0
29386410,4,4,0,8,5,0,0,0,0,0
29389997,1,1,0,0,3,1,0,0,0,0
2092236399,1,1,0,3,3,0,0,0,0,0
2092236398,1,1,0,3,2,0,0,0,0,0
29386883,2,2,0,1,2,0,0,0,0,0
29386879,1,1,0,1,3,0,0,0,0,0
29386878,2,2,0,1,3,2,1,0,0,0
29386497,1,1,0,1,2,2,0,0,0,0
29387869,0,0,0,0,0,0,0,0,0,0
29389868,0,0,0,5,0,0,0,0,0,0
251030362,1,1,0,4,2,1,0,0,0,0
29389860,2,2,0,3,1,1,1,0,0,0
125750357,0,0,0,0,2,0,0,0,0,0
29386487,0,0,0,1,1,0,0,0,0,0
29387841,0,0,0,3,0,0,1,0,0,0
29389840,0,0,0,4,0,0,0,0,0,0
29389827,0,0,0,3,1,3,0,0,0,0
241931809,0,0,0,0,1,0,0,0,0,0
29389806,0,0,0,4,1,0,0,0,0,0
29386299,0,0,0,1,1,0,0,0,0,0
29386298,0,0,0,4,1,0,0,0,0,0
29386282,1,1,0,2,3,0,0,0,0,0
305427263,1,1,0,2,3,0,0,0,0,0
29388760,0,0,0,7,2,0,0,0,0,0
145655239,2,2,0,8,2,1,0,0,1,0
29388735,2,2,0,7,2,0,0,0,0,1
29388713,1,1,0,1,2,0,0,0,0,0
29389982,0,0,0,2,1,1,0,0,0,0
29388695,0,0,0,5,1,2,3,0,1,0
29386481,0,0,0,4,1,0,0,0,0,0
89548677,0,0,0,7,1,0,0,0,0,0
29388670,3,3,0,6,2,0,0,0,0,0
124843152,0,0,0,2,1,0,0,0,0,0
29388650,0,0,0,3,0,0,0,0,0,0
2084946649,0,0,0,5,0,0,0,0,0,0
29388640,3,3,0,3,3,0,0,0,0,0
2087493134,2,2,0,1,2,0,2,0,0,0
29388633,3,3,0,7,2,0,0,0,0,0
29388623,0,0,0,6,1,0,0,0,0,0
29388622,0,0,0,3,0,3,0,0,0,0
29388619,0,0,0,2,1,0,0,0,0,0
2080375616,1,1,0,3,2,0,1,0,0,0
64637116,2,2,0,0,1,0,0,0,0,0
29386480,2,2,0,4,3,0,0,0,0,0
29390003,3,3,0,4,3,2,0,0,0,0
29391103,1,1,0,5,2,1,1,0,0,0
29386475,2,2,0,6,2,0,0,0,0,0
29386964,1,1,0,1,2,1,1,0,0,0
29390066,1,1,0,7,2,0,2,0,0,0
29386548,1,1,0,0,2,0,0,0,0,0
29390040,1,1,0,2,3,0,0,0,0,0
29389952,2,2,0,2,2,0,0,0,0,0
29390036,3,3,0,5,4,0,0,0,0,0
29390033,0,0,0,4,1,2,1,0,0,0
29390024,2,2,0,3,2,2,3,0,1,0
29386524,1,1,0,0,2,0,0,0,0,0
80101523,2,2,0,8,2,0,0,0,0,0
29391023,1,1,0,1,1,0,0,0,0,0
29390019,0,0,0,0,3,0,0,0,0,0
29387019,0,0,0,2,1,0,0,0,0,0
29390017,1,1,0,4,2,2,1,0,0,0
29390015,2,2,0,0,1,0,0,0,0,0
64542947,0,0,0,0,0,0,0,0,0,0
29387010,0,0,0,2,1,2,2,0,1,0
144967008,0,0,0,0,1,0,0,0,0,1
29390007,2,2,2,5,3,0,0,0,0,0
29390004,4,4,0,4,1,2,2,0,0,0
145658494,0,0,0,4,1,0,0,0,0,0
29392494,2,2,0,7,3,0,0,0,0,0
29388914,0,0,0,3,2,0,0,0,0,0
29391492,1,1,0,5,2,0,0,0,0,0
29388908,0,0,0,5,2,0,0,0,0,0
29388907,2,2,0,3,2,0,0,0,0,0
29387907,0,0,0,3,1,0,0,0,0,0
83830987,1,1,0,1,2,0,0,0,0,0
29388901,0,0,0,3,0,0,0,0,0,0
29391487,2,2,0,3,3,0,0,0,0,0
29391393,5,5,0,5,3,0,0,0,0,0
29388893,1,1,0,2,3,0,0,0,0,0
29388882,0,0,0,0,0,0,0,0,0,0
29391378,2,2,0,3,3,0,0,0,0,0
80106877,2,2,0,6,2,1,0,0,0,0
29388871,0,0,0,4,0,0,0,0,0,0
29393367,1,1,0,0,2,2,1,0,0,0
29392866,0,0,0,4,1,0,0,0,0,0
64891859,0,0,0,4,0,0,1,0,1,0
29392857,0,0,0,2,1,0,0,0,0,0
29388856,1,1,0,2,2,1,0,0,1,0
70326353,0,0,0,5,2,0,0,0,0,0
29391353,2,2,0,5,2,0,0,0,0,0
29390349,2,2,0,2,2,0,0,0,0,0
29391348,2,2,0,1,2,0,0,0,0,0
29391346,2,2,0,3,1,2,1,0,0,0
29388844,1,1,0,7,2,2,2,0,0,0
29391343,2,2,0,8,2,0,0,0,0,0
29387985,1,1,0,6,2,1,1,0,0,0
29390339,1,1,0,4,2,0,0,0,0,0
64502838,6,6,0,7,1,0,0,0,0,0
29393338,2,2,0,2,3,1,0,0,0,0
29388838,2,2,0,4,2,0,0,0,0,0
29388835,0,0,0,0,0,0,0,0,0,0
29390334,0,0,0,2,0,0,0,0,0,0
29392831,0,0,0,7,1,0,0,0,0,0
241931829,1,1,0,2,2,1,0,0,0,0
79980329,2,2,0,8,3,0,0,0,0,0
64772328,1,1,0,3,2,2,1,0,0,0
70326327,1,1,0,5,2,0,0,0,0,0
29388827,1,1,0,0,3,0,0,0,0,0
241931825,1,1,0,8,2,1,1,0,0,0
70326325,2,2,0,1,2,2,0,0,0,0
29390325,2,2,0,5,2,0,0,0,0,0
29393324,2,2,0,3,2,1,1,0,0,0
29391320,0,0,0,2,2,0,0,0,0,0
29387983,2,2,5,3,3,0,0,0,0,0
29391316,1,1,0,1,2,0,0,0,0,0
29390312,0,0,0,0,0,0,0,0,0,0
29392810,0,0,0,5,1,0,0,0,0,0
29391309,2,2,0,4,1,4,1,0,0,0
29390307,2,2,0,2,2,0,0,0,0,0
29387980,4,4,0,3,1,0,0,0,0,0
29393304,0,0,0,0,2,0,0,0,0,0
29392804,1,1,0,4,2,1,2,0,0,0
29392803,1,1,0,3,2,0,2,0,0,0
83832087,3,3,0,9,2,3,2,0,1,0
29392800,1,1,0,3,2,1,0,0,0,0
29391476,0,0,0,7,1,0,1,0,1,0
29388799,1,1,0,7,3,0,0,0,0,0
83830296,1,1,0,5,3,0,0,0,0,0
29388794,0,0,0,0,2,0,0,0,0,0
80089292,0,0,0,4,1,0,0,0,0,0
80093790,0,0,0,4,1,1,1,0,1,0
29391285,2,2,0,0,3,0,0,0,0,0
29388969,0,0,0,3,0,0,0,0,0,0
29396783,0,0,0,3,1,1,1,0,0,0
29396782,2,2,0,4,2,0,2,0,1,0
29388214,2,2,0,7,2,0,0,0,0,0
83817468,1,1,0,5,2,2,0,0,0,0
29387968,3,3,0,8,3,0,1,0,0,0
29396776,2,2,0,4,2,1,1,0,0,0
29393268,2,2,0,0,2,3,0,0,0,0
29390274,1,1,0,1,2,0,0,0,0,0
29396639,6,6,0,9,3,2,0,0,1,0
29392771,2,2,0,5,3,1,1,0,0,0
79976769,3,3,0,8,3,0,0,0,0,0
29390269,1,1,0,0,3,0,0,0,0,0
251036767,1,1,0,3,2,0,1,0,0,0
29396767,2,2,0,1,2,0,1,0,0,0
29392766,1,1,0,4,2,0,0,0,0,0
29396765,0,0,0,4,1,0,0,0,0,0
29391264,0,0,0,7,0,2,1,0,1,0
29396760,1,1,0,2,2,0,0,0,0,0
29391424,0,0,0,2,0,0,0,0,0,0
251030258,1,1,0,3,2,1,3,0,0,0
29392758,0,0,0,1,1,1,0,0,0,0
29391258,2,2,0,3,2,0,0,0,0,0
29392757,1,1,0,4,3,0,0,0,0,0
64587752,0,0,0,0,1,0,0,0,0,0
29392751,3,3,0,0,2,0,0,0,0,0
29391249,2,2,0,5,2,2,1,0,0,0
29392748,0,0,0,3,0,0,0,0,0,0
70326461,0,0,0,4,1,0,0,0,0,0
29387961,0,0,0,6,2,0,0,0,0,0
145655242,1,1,0,8,2,0,0,0,0,0
2077965459,1,1,0,1,1,0,0,0,0,0
29391240,1,1,0,5,2,0,0,0,0,0
124838239,1,1,0,4,2,1,2,0,1,0
144237737,2,2,0,0,2,0,0,0,0,0
83123737,0,0,0,1,0,0,0,0,0,0
144237736,4,4,0,4,4,0,2,0,0,0
29390234,0,0,0,0,0,0,0,0,0,0
29392733,2,2,0,6,3,2,1,0,0,0
29387076,4,4,0,4,3,2,2,0,0,0
29392497,0,0,0,4,2,1,0,0,0,0
29388728,0,0,0,3,0,2,1,0,0,0
2091533727,1,1,0,1,2,0,0,0,0,0
29395227,2,2,0,3,2,0,0,0,0,0
29390226,0,0,0,0,0,0,0,0,0,0
29390225,0,0,0,0,1,0,0,0,0,0
29396723,2,2,0,3,2,2,0,0,0,0
29395222,0,0,0,2,1,0,0,0,0,0
144968221,0,0,0,3,0,0,0,0,0,0
29395220,0,0,0,3,1,0,0,0,0,0
29391456,0,0,0,6,1,0,0,0,0,0
83830217,1,1,1,4,3,1,3,0,0,0
29392717,1,1,0,2,2,0,2,0,0,0
29391455,0,0,0,4,0,0,0,0,0,0
29395214,0,0,0,2,1,0,0,0,0,0
29392713,0,0,0,1,1,0,0,0,0,0
29395211,2,2,0,4,3,0,0,0,0,0
29392710,1,1,0,7,3,1,0,0,0,0
29386709,2,2,0,1,3,0,0,0,0,0
80096208,0,0,0,3,0,3,4,0,1,0
64794208,3,3,0,1,2,1,4,0,0,0
29395208,0,0,0,3,1,0,0,0,0,0
29396705,0,0,0,0,0,0,0,0,0,0
29386704,0,0,0,4,0,1,0,0,0,0
29386703,0,0,0,0,2,0,0,0,0,0
64660702,0,0,0,3,1,3,2,0,0,0
70326200,0,0,0,4,1,1,1,0,0,0
80091999,2,2,0,4,3,2,1,0,0,0
29386695,0,0,0,3,0,1,1,0,0,0
29395194,0,0,0,2,1,0,0,0,0,0
29392693,1,1,0,4,2,0,0,0,0,0
29387172,4,4,0,5,2,2,1,0,0,0
29386691,2,2,0,0,2,0,0,0,0,0
124845190,0,0,0,5,0,0,0,0,0,0
